c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95550,2457,1909,-171,12,924,-12369,-3572,-1223,-211,159,0,0,-1,0,13500,1260,129,152,13500,1481,1493,1687,1662,0,0,0,0,0,0,0,-26,-3,102,56,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95603,1460,966,27,168,717,-16702,-11384,2560,-127,80,0,0,0,0,13500,1252,96,152,13500,1503,1528,1630,1674,0,0,0,0,0,0,0,10,-2,-6,40,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95650,1040,641,80,-183,959,-8951,-4487,1705,-94,52,2,0,0,0,13500,1247,82,152,13500,1522,1505,1663,1654,0,0,0,0,0,0,0,8,12,-6,-8,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95703,207,296,-318,-207,1195,-9683,2592,1034,-25,25,0,-1,0,0,13500,1254,78,152,13500,1514,1499,1684,1639,0,0,0,0,0,0,0,-4,13,27,-21,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95750,112,343,-281,161,933,-5655,-764,3231,-16,26,0,-1,0,0,13500,1254,21,152,13500,1541,1502,1653,1643,0,0,0,0,0,0,0,-5,-8,28,31,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95803,-264,-368,-15,72,807,-4373,-4243,1583,19,-39,0,0,-1,0,13458,1259,-7,148,13458,1524,1494,1659,1653,0,0,0,0,0,0,0,8,0,-11,4,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95850,-708,-870,340,-121,938,-772,700,2194,54,-79,0,-1,0,0,13374,1259,-42,139,13374,1538,1488,1666,1635,0,0,0,0,0,0,0,26,18,-63,-47,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95903,-356,-706,588,-410,1050,-1688,-1985,3720,24,-68,0,-1,-1,0,13374,1253,-71,139,13374,1534,1514,1632,1648,0,0,0,0,0,0,0,26,7,-58,-15,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95950,529,-269,197,-72,727,6368,6376,912,-56,-26,2,-2,0,0,13416,1238,-162,143,13416,1554,1455,1678,1634,0,0,0,0,0,0,0,19,-16,-35,52,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96003,555,-122,-142,-358,1222,1058,2531,3048,-58,-14,0,-2,0,0,13290,1236,-137,132,13290,1538,1499,1642,1640,0,0,0,0,0,0,0,10,2,-6,3,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96050,335,-448,-482,201,1144,631,2653,607,-39,-42,2,-2,0,0,13332,1234,-116,136,13332,1541,1462,1675,1633,0,0,0,0,0,0,0,-4,-4,32,20,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96103,901,809,-453,65,941,4110,5399,2682,-92,63,2,-2,-1,0,13332,1224,-182,136,13332,1557,1479,1664,1619,0,0,0,0,0,0,0,-35,-14,123,50,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96150,1301,738,-104,23,1218,2584,1798,-125,-124,60,0,-2,0,0,13290,1203,-188,132,13290,1535,1457,1662,1654,0,0,0,0,0,0,0,13,-9,-4,36,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96203,624,833,147,-12,703,-1871,1737,2072,-68,72,2,-2,0,0,13248,1191,-240,128,13248,1541,1490,1669,1620,0,0,0,0,0,0,96250,187,1354,-82,180,895,-8646,-7112,3414,-26,114,2,-2,0,0,13248,1180,-297,128,13248,1523,1528,1636,1635,0,0,0,0,0,0,0,-13,0,64,0,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96303,251,741,53,241,875,447,-2839,2072,-32,57,0,-2,-1,0,13290,1161,-361,132,13290,1546,1484,1655,1632,0,0,0,0,0,0,0,11,-17,-8,47,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96350,936,534,405,-46,1224,-3031,-4304,1400,-95,43,0,-2,0,0,13248,1147,-416,128,13248,1514,1506,1644,1650,0,0,0,0,0,0,0,11,-14,-10,41,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96403,611,-545,208,-322,1477,-7852,-4426,912,-60,-51,2,-1,0,0,13332,1122,-372,136,13332,1509,1505,1634,1663,0,0,0,0,0,0,0,35,-4,-81,9,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96450,862,-636,-242,104,988,-8768,-1008,1156,-85,-62,2,-2,-1,0,13374,1100,-453,139,13374,1520,1506,1648,1651,0,0,0,0,0,0,0,7,-20,-7,45,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96503,162,-151,-315,65,1139,-11270,-1619,180,-21,-20,0,-1,-1,0,13416,1091,-416,143,13416,1508,1504,1662,1651,0,0,0,0,0,0,0,-14,-3,52,-7,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96550,-19,675,-422,183,690,-2908,-1130,1095,-5,55,2,-1,0,0,13798,1060,-502,179,13798,1545,1504,1669,1648,0,0,0,0,0,0,0,-30,-8,102,4,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96603,375,1056,94,110,1224,-1566,-2046,668,-39,88,0,-1,0,0,14186,1056,-432,215,14186,1543,1519,1682,1656,0,0,0,0,0,0,0,-17,-20,67,41,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96650,526,780,439,10,876,1424,-1130,-857,-56,64,0,-2,0,0,14667,1031,-397,260,14667,1544,1521,1691,1685,0,0,0,0,0,0,0,27,-3,-55,-2,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96703,848,773,-155,-117,1258,-2542,-8455,-430,-84,60,2,-2,-1,0,14667,1010,-380,260,14667,1548,1523,1675,1696,0,0,0,0,0,0,0,0,-12,14,21,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96750,831,412,-47,101,946,-3458,-5159,-1101,-83,32,4,-2,0,0,14800,977,-408,271,14800,1558,1511,1696,1687,0,0,0,0,0,0,0,2,-12,1,18,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96803,658,-51,115,62,658,-6021,3385,-2383,-67,-7,0,-2,0,0,14933,940,-448,284,14933,1541,1503,1721,1677,0,0,0,0,0,0,0,14,-19,-31,30,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96850,657,262,14,75,1114,-5411,1615,-2627,-64,19,2,-1,0,0,14933,935,-439,284,14933,1523,1528,1713,1695,0,0,0,0,0,0,0,9,-7,-20,-3,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96903,791,645,-7,74,1089,-8341,-4304,-1040,-44,52,2,4,0,0,14933,915,-414,284,14933,1534,1540,1701,1690,0,0,0,0,0,0,0,-1,-19,6,21,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96950,115,377,-24,-124,1070,1851,-3572,-3176,42,25,2,10,-1,0,14933,869,-511,284,14933,1548,1490,1710,1704,0,0,0,0,0,0,0,0,-8,-3,-10,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97003,239,178,-130,265,843,6368,-5708,1095,28,12,0,9,0,0,14933,847,-507,284,14933,1580,1517,1688,1679,0,0,0,0,0,0,0,-12,-20,25,25,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97050,87,135,38,-102,1246,7467,2286,-1589,142,4,2,30,-1,0,15022,827,-478,291,15022,1546,1523,1725,1677,0,0,0,0,0,0,0,-5,8,3,-45,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97103,1332,577,-58,167,754,11007,-5525,-369,100,46,0,43,0,0,15022,807,-522,291,15022,1580,1502,1691,1699,0,0,0,0,0,0,0,-12,-26,24,59,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97150,2488,1310,-88,-22,1096,7711,-9248,-247,110,48,-4,65,-13,0,15022,800,-494,291,15022,1563,1518,1691,1700,0,0,0,0,0,0,0,-38,-38,91,103,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97203,2124,623,5,35,818,9542,-93,-1589,174,-50,2,71,-20,0,15022,740,-532,291,15022,1550,1512,1702,1698,0,0,0,0,0,0,0,-5,9,3,-15,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97250,2218,502,-87,20,777,10823,-3633,-857,165,-85,0,71,-25,0,15022,746,-497,291,15022,1566,1507,1688,1709,0,0,0,0,0,0,0,-8,2,10,9,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97303,2293,550,178,-282,1140,9542,6071,-4275,169,-88,-2,74,-27,0,15022,705,-438,291,15022,1531,1490,1730,1708,0,0,0,0,0,0,0,0,13,-7,-10,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97350,2487,712,98,-300,1060,5819,-276,-1406,104,-94,2,64,-31,0,14978,694,-462,287,14978,1551,1511,1696,1706,0,0,0,0,0,0,0,-3,7,0,11,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97403,2175,736,153,-111,1215,2828,-398,-369,57,-26,0,49,-18,0,15067,700,-370,296,15067,1555,1522,1710,1685,0,0,0,0,0,0,0,-12,12,24,0,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97450,2079,494,479,-319,1133,6612,2470,-2688,-52,-16,0,25,-11,0,15067,666,-394,296,15067,1564,1479,1720,1703,0,0,0,0,0,0,0,6,20,-22,-13,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97503,2320,1141,-581,170,945,-8218,-3267,1400,-139,75,0,12,-4,0,15022,652,-346,291,15022,1560,1542,1697,1679,0,0,0,0,0,0,0,-27,3,69,36,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97550,1650,971,-252,24,871,-12979,-4121,-857,-84,60,0,11,-4,0,14978,614,-360,287,14978,1516,1552,1695,1707,0,0,0,0,0,0,0,-14,16,36,-2,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97603,864,457,-151,8,1257,-8341,-7356,-3237,-12,11,0,12,-5,0,15022,616,-301,291,15022,1524,1508,1708,1722,0,0,0,0,0,0,0,-11,7,23,13,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97650,240,-79,-146,-151,1186,-955,-2351,-3237,108,-55,0,25,-9,0,15022,605,-235,291,15022,1527,1504,1709,1722,0,0,0,0,0,0,0,-1,17,-7,-18,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97703,245,-186,147,73,777,-6021,-7112,2804,243,-127,2,53,-22,0,15067,598,-194,296,15067,1526,1591,1645,1718,0,0,0,0,0,0,0,-2,0,-7,26,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97750,370,-79,112,-133,1092,6734,-2534,-369,337,-195,2,74,-37,0,15022,597,-80,291,15022,1541,1531,1683,1716,0,0,0,0,0,0,0,-1,8,-9,8,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97803,1265,229,-109,192,855,30355,12968,-1773,294,-227,0,80,-49,0,14978,595,-67,287,14978,1590,1455,1715,1703,0,0,0,0,0,0,0,-3,10,1,22,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97850,2604,1179,-223,448,790,22603,8146,-125,188,-148,2,83,-50,0,14978,596,-39,287,14978,1571,1497,1693,1704,0,0,0,0,0,0,0,-27,-13,77,104,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97903,2540,1345,35,-33,1005,10762,10892,-2322,-47,-112,-2,34,-46,0,15022,597,23,291,15022,1562,1471,1718,1708,0,0,0,0,0,0,0,5,29,-3,1,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97950,2140,665,371,-217,814,-6571,6559,-2200,-155,-78,0,6,-27,0,14978,574,-56,287,14978,1511,1528,1715,1709,0,0,0,0,0,0,0,30,39,-68,-23,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98003,2020,750,-166,237,995,-13040,4362,-64,-179,-46,0,0,-22,0,15022,565,-74,291,15022,1551,1519,1711,1690,0,0,0,0,0,0,0,10,9,-8,48,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98050,1585,914,147,-51,1220,-11209,6498,-2322,-148,-24,2,-2,-20,0,14978,557,-93,287,14978,1538,1496,1718,1706,0,0,0,0,0,0,0,4,9,12,41,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98103,921,1475,-357,91,952,-12003,4484,-1528,-83,51,2,0,-15,0,15067,569,-15,296,15067,1536,1510,1730,1685,0,0,0,0,0,0,0,-21,12,86,24,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98150,600,1096,-107,-63,789,-6265,2958,-1345,-59,25,2,-1,-13,0,15022,547,-81,291,15022,1532,1520,1709,1709,0,0,0,0,0,0,0,5,14,13,12,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98203,484,764,68,-144,1261,-12918,-6257,180,-52,28,2,-2,-7,0,15067,564,-24,296,15067,1526,1546,1689,1713,0,0,0,0,0,0,0,4,3,13,32,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98250,1,561,119,-259,1286,-6571,2103,-2322,-10,10,0,-2,-7,0,15022,550,23,291,15022,1538,1494,1723,1706,0,0,0,0,0,0,0,14,20,-12,-19,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98303,60,543,-298,203,956,-7486,-6013,3536,-15,19,-2,-2,-5,0,14978,553,10,287,14978,1563,1552,1669,1696,0,0,0,0,0,0,0,10,7,-1,10,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98350,82,479,-321,134,818,-4739,-3145,2743,-17,17,0,-2,-4,0,15022,588,57,291,15022,1550,1558,1674,1700,0,0,0,0,0,0,0,11,17,-3,-14,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98403,391,289,105,174,1062,7283,2225,-430,-41,-2,0,-1,-5,0,15022,565,102,291,15022,1573,1485,1704,1704,0,0,0,0,0,0,0,17,5,-17,18,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98450,203,618,-365,136,1122,-6387,-2351,1889,-24,-33,0,-1,-17,0,15022,580,89,291,15022,1553,1541,1681,1701,0,0,0,0,0,0,0,-12,6,62,12,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98503,699,1227,90,203,821,6856,7230,790,-71,-84,2,-2,-38,0,14978,586,55,287,14978,1597,1474,1705,1687,0,0,0,0,0,0,0,10,-9,3,53,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98550,844,1146,28,34,923,-1749,28,1522,-84,-91,0,-2,-38,0,15022,560,75,291,15022,1580,1508,1688,1698,0,0,0,0,0,0,0,11,-11,1,53,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98603,-4,427,257,-424,1092,-12308,1188,2255,-6,-151,2,-1,-37,0,14978,612,155,287,14978,1549,1552,1681,1692,0,0,0,0,0,0,0,30,21,-51,-45,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98650,-277,587,384,-361,803,-6143,3995,1766,13,-137,2,-2,-37,0,15022,604,217,291,15022,1561,1537,1691,1688,0,0,0,0,0,0,0,31,25,-53,-61,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98703,-186,363,-263,398,1105,325,-2901,4086,5,-62,0,-2,-18,0,15022,613,188,291,15022,1587,1543,1676,1677,0,0,0,0,0,0,0,18,-1,-17,9,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98750,-104,579,-350,-51,1153,-1627,3507,3231,-1,-43,0,-2,-18,0,14186,616,219,215,14186,1546,1532,1660,1666,0,0,0,0,0,0,0,0,4,36,-1,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98803,595,847,-199,338,783,7833,9855,790,-62,11,0,-2,-12,0,13670,629,203,168,13670,1557,1455,1685,1646,0,0,0,0,0,0,0,5,-15,29,57,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98850,751,575,348,27,1339,1485,-1497,1644,-79,22,0,-2,-5,0,13585,639,217,159,13585,1556,1467,1659,1658,0,0,0,0,0,0,0,21,-4,-12,26,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98903,402,219,-80,67,804,-6754,-581,2560,-49,-1,-2,-2,-4,0,13543,654,237,155,13543,1535,1507,1662,1645,0,0,0,0,0,0,0,30,3,-38,4,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98950,436,439,370,-71,1022,-1688,1188,1339,-55,20,2,-3,-3,0,13585,649,171,159,13585,1551,1473,1673,1642,0,0,0,0,0,0,0,28,-2,-29,17,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99003,642,866,113,-159,924,-711,-4243,1400,-73,61,0,-3,-2,0,13543,680,149,155,13543,1541,1483,1657,1656,0,0,0,0,0,0,0,19,1,-6,6,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99050,1460,817,-250,150,1043,203,-1619,1156,-141,57,0,-2,-2,0,13543,664,128,155,13543,1567,1450,1670,1646,0,0,0,0,0,0,0,-2,-38,48,112,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99103,1237,722,-97,77,746,-8402,883,363,-121,45,2,-2,-3,0,13585,665,48,159,13585,1528,1486,1671,1651,0,0,0,0,0,0,0,-5,-24,53,66,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99150,460,354,-205,-21,1283,-7730,-2107,2560,-57,16,2,-3,-2,0,13543,682,51,155,13543,1542,1505,1645,1650,0,0,0,0,0,0,0,0,-5,32,5,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99203,328,129,-69,300,619,-3702,-1436,2682,-39,-2,0,-2,-2,0,13585,689,0,159,13585,1558,1492,1652,1644,0,0,0,0,0,0,0,0,-31,25,64,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99250,586,-149,-69,246,1045,-5167,-520,4025,-65,-23,-2,-2,-2,0,13543,672,-25,155,13543,1559,1512,1649,1630,0,0,0,0,0,0,0,1,-34,18,70,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99303,444,-487,170,60,825,-5228,272,2316,-49,-49,0,-2,-1,0,13543,695,-15,155,13543,1543,1503,1643,1651,0,0,0,0,0,0,0,27,-22,-52,32,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99350,468,192,197,13,698,-3214,6620,973,-54,13,4,-2,0,0,13628,685,-66,163,13628,1553,1484,1676,1633,0,0,0,0,0,0,0,12,-23,-5,32,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99403,400,872,-11,-186,874,-8890,-4426,3414,-48,76,-2,-2,0,0,13628,673,-70,163,13628,1527,1543,1630,1654,0,0,0,0,0,0,0,-8,-13,52,4,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99450,596,1581,153,-214,857,-3824,-581,1156,-66,134,2,-2,0,0,13970,694,-52,195,13970,1535,1526,1669,1652,0,0,0,0,0,0,0,-4,-10,44,-5,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99503,415,1528,-223,180,727,-3214,-9492,2194,-53,133,0,-3,0,0,14317,678,-104,228,14317,1563,1532,1662,1664,0,0,0,0,0,0,0,-10,-22,54,22,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99550,290,505,-81,153,706,-3702,-13643,4208,-39,40,0,-2,0,0,14712,644,-142,264,14712,1577,1564,1630,1685,0,0,0,0,0,0,0,13,-19,-17,15,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99603,156,472,-226,61,1142,5391,5521,180,-27,34,-2,-2,-1,0,14844,641,-99,276,14844,1583,1502,1715,1649,0,0,0,0,0,0,0,-10,-14,42,5,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99650,430,462,-100,53,1479,3011,944,729,-55,36,0,-3,0,0,14800,649,-69,271,14800,1581,1516,1693,1663,0,0,0,0,0,0,0,-12,-16,49,13,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99703,659,235,34,-222,868,-7669,-5830,1095,61,13,4,23,-1,0,14933,632,-113,284,14933,1549,1568,1669,1687,0,0,0,0,0,0,0,-1,-11,17,1,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
